OBJECTID,Name,kV,kV_Sort,Owner,Status,Circuit,Type,Legend,Length_Mile,Length_Feet,TLine_Name,Engineering_ID,Engineering_Name,Structure_Type,Structure_Material,Source,Comments,Creator,Creator_Date,Last_Editor,Last_Editor_Date,GlobalID,Shape__Length
3517,REU 115kV,115,115,REU,Operational,Single,OH,Other_110_161kV,3,16552.88998,Eureka Tap-Oregon Tap, ,1,Post-T,Wood,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:53+00,700e9392-0ac9-46a3-b116-26edffa70dc6,6641.505948
3518,REU 115kV,115,115,REU,Operational,Single,OH,Other_110_161kV,0,1261.757755, , , , , ,NAIP, ,FTHONG,2009/04/03 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:53+00,29e2fdf9-d3da-4c86-909c-59f4acd102e7,505.2043899
3519,REU 115kV,115,115,REU,Operational,Single,OH,Other_110_161kV,0,1.27626846, , , , , ,NAIP, ,FTHONG,2009/04/03 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:53+00,dcf69e73-c011-4daa-9590-6b0ca9057d6f,0.510989025
3520,REU 115kV,115,115,REU,Operational,Single,OH,Other_110_161kV,0,1.10988632, , , , , ,NAIP, ,FTHONG,2009/04/03 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:53+00,3b96a947-cf3d-4b1f-8df6-182258e4eec5,0.446096909
3521,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,6,30966.06651, , , , , ,Google & BING & ESRI, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:28+00,5c37caa8-149c-4a13-bb39-44cde04d4d1b,11400.62752
3522,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,2,8784.015211, , , , , ,Google & BING & ESRI, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:31+00,d28fa170-ea9c-4f03-88bb-72cadf261ccc,3227.067278
3523,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,5,25056.81915, , , , , ,Google & BING & ESRI, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:31+00,654bdf64-2c20-4065-87c4-4c2d3d9399dc,9213.992342
3524,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,5,27029.48347, , , , , ,Google & BING & ESRI, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:00+00,48e0b93d-cbcc-4dbb-9ff7-1d797f82e402,9941.005953
3525,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,0,204.8560764, , , , , ,RPU, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,50a5617b-a01a-4796-a62b-8adb1a6feaed,75.24198355
3526,RPU 66kV,66,66,RPU,Operational,Double,OH,Other_33_92kV,4,23312.21159, , , , , ,Riverside Public Ultility, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,44154f0b-e5cb-440b-8a54-70fca7f9350a,8591.576686
3527,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,0,1503.353364, , , , , ,Riverside Public Ultility, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,f7586992-e87e-430c-a88a-9f195e47bdfb,553.8737939
3528,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,1,4417.786754, , , , , ,Riverside Public Ultility, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,2867e4a7-9c36-4155-8025-4e05e3f96fd6,1623.13959
3529,RPU 66kV,66,66,RPU,Operational,Double,OH,Other_33_92kV,2,10296.98399, , , , , ,Google & BING & ESRI, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,28f9e5a6-7c2b-482f-859a-6a9b2920dfff,3791.259308
3530,RPU 66kV,66,66,RPU,Operational,Double,OH,Other_33_92kV,1,7517.873232, , , , , ,Riverside Public Ultility,Partially underground,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,9558048e-42b5-45e1-942c-b0832ff3b91a,2762.117406
3531,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,4,21602.78756, , , , , ,Google & BING & ESRI, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,385aff01-ee2d-42fa-8cea-1608015bab23,7942.288321
3532,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,4,19249.20734, , , , , ,Riverside Public Ultility,Partially underground,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,f44d7f2b-ae7e-46a2-af5a-3846d48d2290,7086.025675
3533,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,4,21685.67523, , , , , ,Riverside Public Ultility, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,868904d4-7e5f-4b7f-aa0d-39951b6fc975,7989.880339
3534,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,4,22485.38291, , , , , ,Riverside Public Ultility,Partially underground and the poles are partially shared with 33kv,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,fe819d90-cc16-4001-ac91-4a3a54143c69,8266.106383
3535,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,8,43776.40065, , , , , ,Riverside Public Ultility,Partially underground,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,e14dd70a-91b8-4d9a-a2ef-2f75ca88f304,16081.30556
3536,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,4,21555.15382, , , , , ,Riverside Public Ultility, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,3a91e194-43a8-46f3-86b0-8b1f91b25b92,7924.999765
3537,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,0,1396.774489, , , , , ,Riverside Public Ultility, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,a01eca39-de7c-4b5e-b0e2-907add931e24,513.970282
3538,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,6,31683.88081, , , , , ,Riverside Public Ultility, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,b872c487-2576-402a-a57b-0c0cd1d2b47f,11651.1827
3539,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,4,21423.17087, , , , , ,Riverside Public Ultility, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,f786925c-ab5d-43f3-a2ef-2bbf537012ab,7884.912056
3540,RPU 66kV,66,66,RPU,Operational,Double,OH,Other_33_92kV,3,16854.31741, , , , , ,Google & BING & ESRI, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:08+00,70152cb5-f0ad-454a-a0b1-c06514d4ce8b,6211.333497
3541,RPU 66kV,66,66,RPU,Operational,Double,OH,Other_33_92kV,1,5958.378478, , , , , ,Google & BING & ESRI, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:08+00,ffce1aef-8c98-44ce-b7fd-a79c417c0945,2196.297653
3542,RPU 66kV,66,66,RPU,Operational,Single,OH,Other_33_92kV,1,5251.880587, , , , , ,Google & BING & ESRI, ,ELEVY,2012/08/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:08+00,a1bec661-d36e-4880-b886-99c6e9f12170,1934.744177
3543,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,29,151094.1995, , , , , ,"NAIP, CAISO", ,DWHITEHORN,2008/09/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:19+00,09ef58c5-a695-4452-a7bb-89f7997e054b,56915.86846
3544,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,0,996.590494, , , , , ,NAIP, ,DWHITEHORN,2008/09/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:19+00,4aa031fb-7a19-493e-9e79-a6be1d9d80fe,374.5525182
3545,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,49,259320.6373, , , , , ,NAIP, ,DWHITEHORN,2008/09/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:19+00,8fd0b16b-8ddb-4afd-a7a9-db2c15813301,97068.79001
3546,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,126,666661.9534, , , , , ,NAIP, ,DWHITEHORN,2008/09/19 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:19+00,56b5d703-ac6b-4c7a-8aec-e3778af4b721,253262.9626
3547,SCE 500kV,500,500,SCE,Operational,Single,OH,SCE_500kV,66,347803.4377,Colorado River - Valley, , , , ,Digital Globe, ,MTUCK,2008/09/10 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,7d6de4f4-23ab-443c-9dcc-78be8786a5aa,127185.1916
3548,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,47,247095.459, , , , , ,Digital Globe, ,MTUCK,2008/09/10 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,f5054c2d-1c21-483d-ada6-246ae3eea623,88894.72995
3549,SCE 66kV,66,66,SCE,Operational,Double,OH,SCE_33_69kV,5,25947.28966, , , , , ,Digital Globe, ,MTUCK,2008/09/12 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,9627b473-bdb6-49bb-8e30-212c43a76d6b,9538.898188
3550,SCE 66kV,66,66,SCE,Operational,Double,OH,SCE_33_69kV,5,25643.68527, , , , , ,Digital Globe, ,MTUCK,2008/09/12 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,7fd50183-9086-4c26-a867-88196d8c21a4,9427.78573
3551,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,2,8475.137815, , , , , ,Digital Globe, ,MTUCK,2008/09/15 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,a2d32aea-30b1-4395-9097-5d4c7d62011e,3128.53285
3552,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,1,6601.119554, , , , , ,Digital Globe, ,MTUCK,2008/09/15 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,a5fe553f-c9a9-473c-9a3a-043a38e01c30,2437.434687
3553,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,42,223262.0768, , , , , ,Digital Globe, ,MTUCK,2008/09/15 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,4e578dc0-4b29-4f8c-a1b5-3a2e5e601f95,82010.51255
3554,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,45,237374.3024, , , , , ,Digital Globe, ,MTUCK,2008/09/15 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,a455b3ac-4162-4bbb-823d-e1a388d07ca5,87181.56768
3555,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,15,80622.7085, , , , , ,Digital Globe, ,MTUCK,2008/09/15 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,6a830635-3a5d-4ef4-995e-4602dc4197aa,29657.80348
3556,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,15,81599.01417, , , , , ,Digital Globe, ,MTUCK,2008/09/15 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,0beed977-5f65-4882-adca-010611903e43,30003.94947
3557,SCE 115kV,115,115,SCE,Operational,Many,OH,SCE_115_161kV,4,22282.0768, , , , , ,Digital Globe, ,MTUCK,2008/09/15 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:20+00,cd66ebf9-605f-48d8-9b18-a4bf380d1186,8212.754939
3558,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,37,196203.4497, , , , , ,ESRI, ,MTUCK; DWHITEHORN,2008/09/26 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,50d5c28a-aa69-4ad1-8c20-5edf8a71ad91,72943.96267
3559,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,11,55544.46559, , , , , ,NAIP; ESRI, ,DWHITEHORN,2008/09/26 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,fa89d1bb-9475-4c3b-9bec-e886d8d6deda,20577.97814
3560,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,0,4.36608155, , , , , ,NAIP; ESRI, ,DWHITEHORN,2008/09/26 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,0bba2d77-3317-46a8-bd43-8500bb8c3763,1.611916947
3561,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,0,2.18543443, , , , , ,NAIP; ESRI, ,DWHITEHORN,2008/09/26 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,6061dad7-e0ab-458d-bb0e-2c219f5ca275,0.809568953
3562,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,0,1184.063548, , , , , ,NAIP; ESRI, ,DWHITEHORN,2008/09/26 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,dbb10855-3dda-4ae8-8c64-06733b269e7c,437.0490969
3563,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,29,151537.5083, , , , , ,NAIP; ESRI, ,DWHITEHORN,2008/09/26 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,d2bcb0ef-9ae8-4574-8ac2-16a2f1db007c,56855.71641
3564,SCE 500kV,500,500,SCE,Operational,Single,OH,SCE_500kV,15,81518.994, , , , , ,Digital Globe, ,MSNYDER,2008/09/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,feeb726b-df87-4ec2-94c1-8060b65ff8fc,30204.40404
3565,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,8,40125.19227, , , , , ,Digital Globe,Caldwell-victor 220kv,MSNYDER,2008/09/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,d69075ea-2c84-4acf-933c-683901244be2,14877.87141
3566,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,60,316056.1265, , , , , ,NAIP, ,MTUCK; DWHITEHORN; MSNYDER,2008/09/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,b3b16c02-0b23-432b-8490-c7863b162b86,117723.5814
3567,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,60,317085.0536, , , , , ,Digital Globe; NAIP, ,MTUCK; DWHITEHORN; MSNYDER,2008/09/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,4e04ef2c-0f3c-499e-bac2-24b560d85ed2,118106.6417
3568,SCE 500kV,500,500,SCE,Operational,Single,OH,SCE_500kV,42,219587.4022, , , , , ,Digital Globe, ,MTUCK,2008/09/10 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,7dc6fa23-6e59-410a-975d-1aede5ba188e,80640.63978
3569,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,43,227841.6435, , , , , ,Digital Globe, ,MTUCK,2008/09/12 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,ded0327b-7e52-48bd-8a7a-190171812899,83699.59748
3570,SCE 55kV,55,55,SCE,Operational,Single,OH,SCE_33_69kV,1,7644.363326, , , , , ,NAIP, ,DWHITEHORN,2008/10/03 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,49cdaf5e-c620-4de2-a864-be36a8541d4b,2932.73289
3571,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,30,158759.3796, , , , , ,NAIP, ,MTUCK,2008/09/30 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,45c49995-787e-4817-a323-eb6aa13412d6,59064.11802
3572,SCE 33kV,33,33,SCE,Operational,Single,OH,SCE_33_69kV,14,72158.58367, , , , , ,NAIP, ,MTUCK,2011/01/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,c3fd4e9d-fa7a-466b-9d24-36f93e93cea0,26856.30066
3573,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,28,146126.3519, , , , , ,Digital Globe, ,TROSE; DWHITEHORN,2008/10/03 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,35d2e149-475d-4272-8173-0ed63e29ac32,54067.2969
3574,SCE 500kV,500,500,SCE,Operational,Single,OH,SCE_500kV,150,794337.2221, , , , , ,Digital Globe; NAIP, ,DWHITEHORN; MTUCK; MSNYDER,2008/10/10 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:21+00,3e7001d7-6f10-4ce5-bd5b-5bd11413b863,295238.7197
3575,SCE 500kV,500,500,SCE,Operational,Single,OH,SCE_500kV,166,875481.7409, , , , , ,NAIP,Multiple lines,DWHITEHORN; TROSE,2008/10/10 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,617a290a-1064-4a80-99f3-f1bb87ca04fb,324805.8943
3576,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,20,104068.1148, , , , , ,Digital Globe; NAIP, ,DWHITEHORN; MTUCK,2008/10/17 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,2a886db5-7a91-492e-b137-9435d0e401e3,38338.43847
3577,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,62,326634.1841, , , , , ,NAIP, ,DWHITEHORN,2008/10/17 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,d043d4bc-8f84-4850-a8c2-ac341001b99b,126074.315
3578,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,32,167700.3235, , , , , ,Digital Globe, ,MSNYDER,2008/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,aaa3f2e2-5a49-4ea7-ad92-114b7f5c3084,62993.85623
3579,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,4,18713.34927, , , , , ,Digital Globe, ,MSNYDER,2008/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,7516cc28-31bd-4e8c-b781-88225dc07dae,7012.360348
3580,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,0,1428.492869, , , , , ,Digital Globe, ,MSNYDER; DWHITEHORN,2008/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,9c902a82-d780-46d0-9a10-ea818442fd54,537.9950613
3581,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,0,6.10077554, , , , , ,Digital Globe, ,MSNYDER; DWHITEHORN,2008/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,c25defe6-dff0-4969-9092-2851553e1482,2.29816211
3582,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,35,186454.1583, , , , , ,Digital Globe, ,MSNYDER; DWHITEHORN,2008/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,5afb1b68-17e1-478b-921b-745f514506ea,70021.39934
3583,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,30,157903.7978, , , , , ,Digital Globe, ,MSNYDER,2008/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,68195933-e9b2-4811-95e5-d3baa8079d0a,59001.3032
3584,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,30,157923.1225, , , , , ,Digital Globe, ,MSNYDER,2008/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,7fcfa016-1068-4c19-a83a-294867227b16,59008.4824
3585,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,30,157740.6082, , , , , ,Digital Globe, ,MSNYDER,2008/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,2dda3d6e-7c16-47b3-ae95-818d8c0875f3,58940.48247
3586,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,1,7373.665183, , , , , ,Digital Globe, ,MSNYDER,2008/10/14 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,1eeeeae6-f30e-4aad-a4eb-085a9855ab4c,2748.152269
3587,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,52,272893.1862, , , , , ,Digital Globe, ,MTUCK,2008/10/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,b68b133e-ef7f-4fe9-91ee-693dec69bc80,102683.4615
3588,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,52,272723.0558, , , , , ,Digital Globe, ,MTUCK,2008/10/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,a3969e98-a711-483f-aa22-89dff55241e4,102619.2841
3589,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,87,459260.726, , , , , ,Digital Globe, ,MTUCK,2008/10/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,c2cdfc1f-d8b1-416b-bfc5-ba70936669ce,174759.272
3590,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,77,405493.2442, , , , , ,Digital Globe, ,MTUCK,2008/10/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,ec4391b1-7029-47a0-aa8b-f5f0e58a2257,154241.9341
3591,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,7,39332.43702, , , , , ,Digital Globe, ,MTUCK,2008/10/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,c892a93f-c20c-492f-a3b3-5ae3935c67a6,15057.08066
3592,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,7,35062.35381, , , , , ,Digital Globe, ,MTUCK,2008/10/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,7047b26a-2b1f-41f6-a226-660f92a2e9e2,13428.51121
3593,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,64,339523.2494, , , , , ,Digital Globe, ,MTUCK,2008/10/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,d519b57c-94be-40c3-8df3-7f6a1e27ca7a,129323.3583
3594,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,64,339495.3502, , , , , ,Digital Globe, ,MTUCK,2008/10/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,6eb0935a-c1fa-4049-b359-14a13b233496,129312.6675
3595,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,33,174920.6949, , , , , ,Digital Globe, ,MTUCK,2008/10/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,0dc3e52b-1b79-4d7d-a30c-30629080264d,66078.07249
3596,SCE 220kV,220,220,SCE,Operational,Single,OH,SCE_220_230kV,33,174877.7337, , , , , ,Digital Globe, ,MTUCK,2008/10/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,01dbc928-11f7-43a0-83e4-ee5ac4d2f2e4,66061.89422
3597,SCE 500kV,500,500,SCE,Operational,Single,OH,SCE_500kV,47,248575.2276, , , , , ,ESRI, ,DWHITEHORN,2008/10/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,39221c9e-0cbb-4704-afdd-184383cf78a8,91910.5963
3598,SCE 500kV,500,500,SCE,Operational,Single,OH,SCE_500kV,47,248728.0075, , , , , ,ESRI, ,DWHITEHORN,2008/10/24 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,67568800-2891-4d7f-badf-e1575f53ea45,91966.38515
3599,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,7,37192.51068, , , , , ,Digital Globe, ,TROSE; DWHITEHORN,2008/10/31 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,917e1db1-814c-4373-aa79-7796cfee91bc,13704.76757
3600,SCE 220kV,220,220,SCE,Operational,Double,OH,SCE_220_230kV,7,36461.36026, , , , , ,Digital Globe, ,TROSE,2008/10/31 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:22+00,ab5cb4ea-039f-425d-a12e-72ca15e227ea,13436.08321
3601,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,46,244871.4147, , , , , ,Digital Globe,Wood poles,DWHITEHORN,2008/11/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,4cb94b06-c7cd-47c5-9762-d35bc035ab12,89943.87865
3602,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,51,271884.3388, , , , , ,NAIP, ,DWHITEHORN,2008/12/01 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,b381199a-2098-4c43-84ef-12e659dafcbd,101475.2509
3603,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,20,108125.8544, , , , , ,NAIP, ,DWHITEHORN,2008/12/01 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,2c4f362c-a2b2-4a45-9b66-5b3a1096ceea,40211.29296
3604,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,34,178601.1886, , , , , ,NAIP; ESRI, ,DWHITEHORRN,2008/12/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,7af30135-aa04-4ffc-afa6-bec1e887f6fc,66284.17792
3605,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,6,33258.72865, , , , , ,NAIP; ESRI, ,DWHITEHORRN,2008/12/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,29659d5f-f6af-49da-9a61-5e9754dcee07,12322.29598
3606,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,0,277.8204302, , , , , ,NAIP; ESRI, ,DWHITEHORRN,2008/12/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,6f8d740c-4a7b-4881-bb47-921440803e4e,102.8734452
3607,SCE 115kV,115,115,SCE,Operational,Single,OH,SCE_115_161kV,29,154829.4547, , , , , ,Digital Globe, ,DWHITEHORN,2008/12/03 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,012dce84-40f6-47bd-9dbd-bd3a3e209cc1,57743.31657
3608,SCE 115kV,115,115,SCE,Operational,Double,OH,SCE_115_161kV,0,1249.900229, , , , , ,ESRI, ,DWHITEHORN,2008/12/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:23+00,22f380ac-d86b-40d1-a74f-767b1d59c57d,458.7450668
